x,y,% Fe/Mg,% Al-OH,% H2O,flag
18,45,34.68409361259154,57.91934915324693,43.033756137594,true
18,46,37.1977972737488,61.62877137076213,47.405676685546695,true
18,47,30.1606490546853,59.28112052117551,40.80654232610152,true
18,48,27.815346666112877,60.203116744924266,33.99850572658901,false
18,49,32.69718591465569,64.79313802548258,36.58950417327266,true
18,50,29.71439838910028,67.85366862672228,28.16481582635084,false
18,51,26.316076268278564,67.67362161291317,25.804285184366183,false
18,52,24.233312790470407,65.97976218132476,28.716951217533506,false
18,53,25.04872615540508,62.02573074848031,32.40435052324253,false
18,54,27.515803785349902,60.397739886877325,31.92838266089933,false
18,55,41.5388880635988,66.97503831615508,60.18317396731714,true
18,56,45.64771634335044,53.26091648408481,68.72775995866598,true
18,57,39.40511199227977,55.55418008653605,57.66884001065405,true
18,58,43.37016829556477,50.75181689174168,62.00575112440758,true
18,59,36.07574316956044,59.25924896913728,61.41787237622186,true
18,60,33.271433459022724,60.35289832931665,59.09972618755375,true
18,61,34.24673456413396,51.28700477273439,48.79070749730448,true
18,62,41.01955089335261,42.379325316990304,38.17039528522725,true
18,63,36.83572931466539,37.35390522661096,36.00583478502496,false
18,64,34.20691639653488,36.79360839172831,32.22227760468792,false
18,65,0.0,0.0,0.0,false
18,66,0.0,0.0,0.0,false
18,67,0.0,0.0,0.0,false
18,68,0.0,0.0,0.0,false
18,69,0.0,0.0,0.0,false
18,70,0.0,0.0,0.0,false
18,71,0.0,0.0,0.0,false
18,72,0.0,0.0,0.0,false
18,73,0.0,0.0,0.0,false
18,74,0.0,0.0,0.0,false
18,75,0.0,0.0,0.0,false
18,76,0.0,0.0,0.0,false
18,77,0.0,0.0,0.0,false
18,78,0.0,0.0,0.0,false
18,79,0.0,0.0,0.0,false
18,80,0.0,0.0,0.0,false
18,81,0.0,0.0,0.0,false
18,82,0.0,0.0,0.0,false
18,83,0.0,0.0,0.0,false
18,84,0.0,0.0,0.0,false
18,85,0.0,0.0,0.0,false
18,86,0.0,0.0,0.0,false
18,87,0.0,0.0,0.0,false
18,88,0.0,0.0,0.0,false
18,89,0.0,0.0,0.0,false
18,90,0.0,0.0,0.0,false
18,91,0.0,0.0,0.0,false
18,92,0.0,0.0,0.0,false
18,93,0.0,0.0,0.0,false
18,94,0.0,0.0,0.0,false
18,95,0.0,0.0,0.0,false
18,96,0.0,0.0,0.0,false
18,97,0.0,0.0,0.0,false
18,98,0.0,0.0,0.0,false
18,99,0.0,0.0,0.0,false
19,0,0.0,0.0,0.0,false
19,1,0.0,0.0,0.0,false
19,2,0.0,0.0,0.0,false
19,3,0.0,0.0,0.0,false
19,4,0.0,0.0,0.0,false
19,5,0.0,0.0,0.0,false
19,6,0.0,0.0,0.0,false
19,7,0.0,0.0,0.0,false
19,8,0.0,0.0,0.0,false
19,9,0.0,0.0,0.0,false
19,10,55.05481651556374,18.142337418488587,58.66594160798274,true
19,11,41.62510385246657,28.967233574155305,45.51261990134695,true
19,12,44.69789269141813,23.74107478944744,49.44540284084732,true
19,13,38.08217407101544,20.474569440273367,38.595065070155286,false
19,14,28.347788174769743,25.8052446020395,37.57705490074978,false
19,15,40.711987939206594,23.52828576600424,53.483485601471294,true
19,16,41.37519375087856,26.57539941111853,49.3476166778461,true
19,17,41.052139457476336,29.76111691044668,49.40514898517729,true
19,18,35.534662619959654,37.34779105420218,45.71574867020922,true
19,19,47.0580736881349,42.84127836581328,56.40371507115744,true
19,20,61.11881208618822,35.868634544856995,68.4784236733613,true
19,21,57.80022296552379,29.60208264940651,64.05947117998694,true
19,22,56.13015493958565,28.93091975074195,65.86552026388837,true
19,23,39.18036284408516,36.09551601811973,49.00842915276972,true
19,24,36.38731148306124,40.07999630095329,45.58878331626936,true
19,25,43.48106794947928,36.246084988505245,52.25723882377912,true
19,26,42.78782428131474,36.30018520256936,49.23239079763487,true
19,27,53.46523610010897,32.44143437472734,62.10894132886169,true
19,28,39.99332450501616,40.043540340971,55.922195889130535,true
19,29,57.44021771193917,39.52360293184411,72.39268082154726,true
19,30,44.70374871700653,42.05801571314709,63.753494484570126,true
19,31,26.045682550029102,48.39836006230679,51.83065524463375,true
19,32,30.843427961468223,46.09035197577558,56.851671272224245,true
19,33,37.43965923793338,45.67032875480013,59.13982206880859,true
19,34,23.428020402667556,54.89684123417008,42.2883851253002,false
19,35,22.845766816927668,54.0626789701798,42.38562825124922,false
19,36,25.98945628517435,55.39959253815581,44.77681621457296,false
19,37,43.02659296680725,45.56814866134584,66.34264578249287,true
19,38,33.495901967013424,52.01596021633315,59.460592409981,true
19,39,39.59102053625229,36.90526356646171,55.33232271395306,true
19,40,38.89137827143845,37.7744068360385,51.35012011156811,true
19,41,35.629163531291944,43.24485238385933,49.11078999154409,true
19,42,51.59050964635218,32.11337799874581,59.61124076166443,true
19,43,39.56829179795951,42.64601951920562,49.63992200408186,true
19,44,28.14111849215636,58.628295079859406,36.59261264900484,false
19,45,30.96812887696646,55.09513324755952,37.29579791017621,false
19,46,33.286988721880945,60.942692412159325,47.81115257902941,true
19,47,30.240829520056607,58.23643789897827,47.81800307372136,true
19,48,30.788303988969968,60.31213411333221,45.88675926578362,true
19,49,30.27895293264648,59.243782302490246,32.165469346759664,false
19,50,23.91675219956437,61.09564607998015,23.40864966530652,false
19,51,23.539663753122436,66.82995781828224,25.53252928524772,false
19,52,23.058544321756862,70.30479857840616,28.530142357656903,false
19,53,26.7108746706999,74.91743107314784,29.91847088533174,false
19,54,31.088949162089424,73.39135719135048,31.894250313817825,false
19,55,40.35527553068128,60.140674172238015,54.02901404185209,true
19,56,33.38257165711055,55.72203371468375,52.682305190311936,true
19,57,35.18547604623603,53.20326883565292,52.71464057842069,true
19,58,37.52516407161789,58.30652180720879,52.48118401297602,true
19,59,33.18286496977879,64.93277409477956,58.0904934715921,true
19,60,33.10811489235328,69.81537775263335,60.165253744594274,true
19,61,31.12255738562072,64.21874805079705,45.89154457411036,true
19,62,31.332055297844697,57.40454614017981,31.22668499213765,false
19,63,33.42783424466562,47.313708084937794,34.16370911683843,false
19,64,35.24777349416886,66.94066058600599,38.50636243602736,true
19,65,38.373918272334,61.5122856226349,42.4951473057118,true
19,66,27.633084885679036,69.1061815920613,29.60011623625824,false
19,67,20.760446395039377,64.72353250570414,22.410097500821717,false
19,68,0.0,0.0,0.0,false
19,69,0.0,0.0,0.0,false
19,70,0.0,0.0,0.0,false
19,71,0.0,0.0,0.0,false
19,72,0.0,0.0,0.0,false
19,73,0.0,0.0,0.0,false
19,74,0.0,0.0,0.0,false
19,75,0.0,0.0,0.0,false
19,76,0.0,0.0,0.0,false
19,77,0.0,0.0,0.0,false
19,78,0.0,0.0,0.0,false
19,79,0.0,0.0,0.0,false
19,80,0.0,0.0,0.0,false
19,81,0.0,0.0,0.0,false
19,82,0.0,0.0,0.0,false
19,83,0.0,0.0,0.0,false
19,84,0.0,0.0,0.0,false
19,85,0.0,0.0,0.0,false
19,86,0.0,0.0,0.0,false
19,87,0.0,0.0,0.0,false
19,88,0.0,0.0,0.0,false
19,89,0.0,0.0,0.0,false
19,90,0.0,0.0,0.0,false
19,91,0.0,0.0,0.0,false
19,92,0.0,0.0,0.0,false
19,93,0.0,0.0,0.0,false
19,94,0.0,0.0,0.0,false
19,95,0.0,0.0,0.0,false
19,96,0.0,0.0,0.0,false
19,97,0.0,0.0,0.0,false
19,98,0.0,0.0,0.0,false
19,99,0.0,0.0,0.0,false
20,0,0.0,0.0,0.0,false
20,1,0.0,0.0,0.0,false
20,2,0.0,0.0,0.0,false
20,3,0.0,0.0,0.0,false
20,4,0.0,0.0,0.0,false
20,5,0.0,0.0,0.0,false
20,6,0.0,0.0,0.0,false
20,7,0.0,0.0,0.0,false
20,8,0.0,0.0,0.0,false
20,9,0.0,0.0,0.0,false
20,10,35.353412703372165,35.45720920633553,45.48310007807556,true
20,11,36.877979697365085,30.1452890568384,40.48999121826809,true
20,12,36.69614667279834,26.69578586508585,40.64132083461701,true
20,13,29.508798257486266,31.13114622903495,36.40063259538108,false
20,14,33.76073589100084,31.604631889469893,37.971600939381695,false
20,15,36.116833572750615,33.207079107676,43.00421327638706,true
20,16,43.07978052189848,28.85033567597705,45.87370169302826,true
20,17,24.096216153076384,36.75104009929284,35.076640793858296,false
20,18,35.18336500825768,33.432022360225844,44.19319948446366,true
20,19,53.59207923583045,35.04823808107132,62.05917609694389,true
20,20,57.79134538040655,32.21851191089728,66.95820954694024,true
20,21,54.030389342756855,29.417441266501783,61.492676552946925,true
20,22,49.29664392982099,31.449084574257647,53.87618037742523,true
20,23,33.39362264469591,38.69382252207937,43.06232811437427,true
20,24,33.73221660983391,36.88223997223286,44.32611685360909,true
20,25,42.23410868608872,38.765883922574815,54.27525666152603,true
20,26,50.39884897603121,40.04831088581386,65.78569710834743,true
20,27,55.7045765432436,35.92727450433528,69.14845569971196,true
20,28,46.41262304669741,40.14630186039013,63.94806959707671,true
20,29,34.686051857569986,41.04483727046416,54.24668303917893,true
20,30,37.55421033272328,38.12172214212487,54.87845234571766,true
20,31,34.991171682829666,38.76904864618092,57.54982932674563,true
20,32,31.42743866670708,48.67870121509563,54.06276132629658,true
20,33,29.8916008503024,44.83379662801644,49.30370308155755,true
20,34,19.46276141479084,56.53276966416653,37.89015690051828,false
20,35,22.869620454704485,57.51437308904514,36.978651107152174,false
20,36,36.01207526196516,52.61228798145796,49.98965103023838,true
20,37,32.78894590666306,49.76300268092568,54.58222069703776,true
20,38,34.424587175141816,47.18802071893026,54.69838784147281,true
20,39,31.232053838515636,50.36749984884765,42.65421766840492,true
20,40,30.526617912603157,46.84784973038579,45.88800166873641,true
20,41,45.00547435491107,35.48609041416628,57.17978413256923,true
20,42,30.412101118282614,56.14990066631783,41.1018392928249,true
20,43,26.04030361278736,62.97530054662504,36.60845452082789,false
20,44,30.482928469302266,57.23999155239592,37.11699555568603,false
20,45,32.436290308196575,57.54583816950326,44.179123305843696,true
20,46,32.69174617203643,59.96804217943622,44.997843813789366,true
20,47,27.47894481278991,55.725711785898056,32.850522929871175,false
20,48,25.310865153878765,59.72709079580986,28.435785555918716,false
20,49,24.488763197417413,60.76539061208294,28.835479750362246,false
20,50,24.617936426387512,61.15334892707958,26.282853865076092,false
20,51,27.42284171780243,65.11705484638965,29.02558385780565,false
20,52,27.847843242614207,63.4247152181144,30.83686255307652,false
20,53,32.2527048414676,62.75076892663872,32.36067388857676,false
20,54,30.27131172353872,63.86240201270533,31.46334547619034,false
20,55,32.94707262956004,60.67893477905758,42.72706691174203,true
20,56,24.141116247034724,68.31166669101542,37.030338361121416,false
20,57,24.935939975675357,69.52243106413206,37.6593793178645,false
20,58,27.49169367360896,68.07702451508982,42.35971057375748,false
20,59,30.48841030795211,68.90343688615633,48.68912336607145,true
20,60,28.916199962007557,65.85537750387135,46.716251654164914,true
20,61,25.22704494097388,67.01091377015031,33.7420095800293,false
20,62,24.32221025239782,64.68529270878224,28.68093881035458,false
20,63,24.519458999276942,60.92616225118419,28.19275343712011,false
20,64,24.07135532878996,56.32830643974519,28.48694458293718,false
20,65,20.69056074781509,56.89724830594369,23.49044647255802,false
20,66,19.286379826185176,56.22412815452565,18.215765496130004,false
20,67,21.029496158534524,63.75002856531046,20.17899171809255,false
20,68,0.0,0.0,0.0,false
20,69,0.0,0.0,0.0,false
20,70,0.0,0.0,0.0,false
20,71,0.0,0.0,0.0,false
20,72,0.0,0.0,0.0,false
20,73,0.0,0.0,0.0,false
20,74,0.0,0.0,0.0,false
20,75,0.0,0.0,0.0,false
20,76,0.0,0.0,0.0,false
20,77,0.0,0.0,0.0,false
20,78,0.0,0.0,0.0,false
20,79,0.0,0.0,0.0,false
20,80,0.0,0.0,0.0,false
20,81,0.0,0.0,0.0,false
20,82,0.0,0.0,0.0,false
20,83,0.0,0.0,0.0,false
20,84,0.0,0.0,0.0,false
20,85,0.0,0.0,0.0,false
20,86,0.0,0.0,0.0,false
20,87,0.0,0.0,0.0,false
20,88,0.0,0.0,0.0,false
20,89,0.0,0.0,0.0,false
20,90,0.0,0.0,0.0,false
20,91,0.0,0.0,0.0,false
20,92,0.0,0.0,0.0,false
20,93,0.0,0.0,0.0,false
20,94,0.0,0.0,0.0,false
20,95,0.0,0.0,0.0,false
20,96,0.0,0.0,0.0,false
20,97,0.0,0.0,0.0,false
20,98,0.0,0.0,0.0,false
20,99,0.0,0.0,0.0,false
21,0,0.0,0.0,0.0,false
21,1,0.0,0.0,0.0,false
21,2,0.0,0.0,0.0,false
21,3,0.0,0.0,0.0,false
21,4,0.0,0.0,0.0,false
21,5,0.0,0.0,0.0,false
21,6,0.0,0.0,0.0,false
21,7,0.0,0.0,0.0,false
21,8,0.0,0.0,0.0,false
21,9,0.0,0.0,0.0,false
21,10,39.15317816299908,34.02125057047823,45.89388127900168,true
21,11,38.01278889882148,29.897048689162283,45.65013498420108,true
21,12,31.828178845890235,32.610338617514046,38.34345461149862,false
21,13,23.08003356581568,41.62901120897262,33.141947055072215,false
21,14,31.67172660954329,44.02895129633887,39.04143000810244,true
21,15,36.97625210121557,41.51649010514205,44.08723485434282,true
21,16,33.72788227779564,40.97642128197139,38.43677470613714,true
21,17,30.375423002742917,44.50886323164868,39.1798797729131,false
21,18,58.14698511970802,32.71220557352722,60.39417841900324,true
21,19,50.68488994476128,30.63063300102386,53.26049813216647,true
21,20,39.32514200706141,30.9386429459102,42.774924931709805,true
21,21,41.102105886671495,35.06018215275098,48.048515720116335,true
21,22,36.27987929477736,37.67351218155475,40.464578729791576,true
21,23,33.82718057750266,42.371023437391045,40.6793153270365,true
21,24,37.26119077758915,40.86374838180506,45.82945240110744,true
21,25,46.00153815777542,39.307418270368885,61.42846653544039,true
21,26,50.074871688180544,39.4514274541024,67.10476043722974,true
21,27,43.52172959680235,41.93650688627297,60.52234832785892,true
21,28,43.401001299301775,44.56039026782725,58.619928268425646,true
21,29,33.52381475351745,38.874876911571256,50.78078031923141,true
21,30,38.08419935782037,43.03069995332769,57.42429232480974,true
21,31,37.97270568214092,48.80995076683645,58.21103124151402,true
21,32,40.263041568551735,50.52434318277504,58.98305549967028,true
21,33,33.055536950149445,46.37266280101812,49.883146654198974,true
21,34,24.08231666742128,55.15591802026373,36.400765886293904,false
21,35,25.216495987531097,50.439184518437074,34.851751049303914,false
21,36,26.816041468893275,47.49180106591571,35.28023361256518,false
21,37,24.62458136277137,52.25918394510691,35.23788988702756,false
21,38,24.44103253518012,54.52263106730414,33.870353918968405,false
21,39,25.004975127170542,55.80485931534002,33.9031689898066,false
21,40,25.24435030732597,54.85349372054438,36.11297928655924,false
21,41,25.20419771015056,54.99654106749586,35.98883607972403,false
21,42,23.78194901628125,60.9755576988176,31.245100530474797,false
21,43,26.681631961451764,57.99222979396655,36.88899239869899,false
21,44,33.15989612820044,56.80467278064282,42.760037488645175,true
21,45,32.62461703525951,56.06536390696758,35.820058518330974,false
21,46,32.19264939694162,55.05171029575483,35.929440990747075,false
21,47,29.84602644029853,55.67966137751807,33.02858148815651,false
21,48,27.9771014432016,57.99939090110316,36.87741254495236,false
21,49,26.264769002553574,60.91173331948705,36.41380864894784,false
21,50,27.61237363862996,64.13827207342277,35.616784939588115,false
21,51,27.23276254857726,59.25674294963059,33.99334193789256,false
21,52,27.75374614135311,57.4507915838518,32.604383980907215,false
21,53,31.652990757707343,56.316701839870944,33.55428002551418,false
21,54,29.064014716522838,58.9513176823522,30.73974366742278,false
21,55,27.96528493150446,59.8746405140777,30.500607428082063,false
21,56,27.59508308384419,61.87903476960389,31.03523563381491,false
21,57,27.06404633531914,61.43024200310224,32.10370217320466,false
21,58,26.699959325879774,60.32040287373095,33.40940679060264,false
21,59,32.074884971816864,59.312548802521945,39.12639720553791,true
21,60,30.162686814388184,58.18122083187409,33.69531744415695,false
21,61,26.46840153451569,60.83688392629153,26.5557707115895,false
21,62,24.36885967029391,60.87325432833912,20.75295415190415,false
21,63,21.37470777559211,54.57729062786607,17.28869510895084,false
21,64,20.544732302298645,52.47674949324863,11.539053562772304,false
21,65,20.28416255029852,53.50570601506136,11.197212561190812,false
21,66,22.8539279899688,50.09585432615326,15.96621290929402,false
21,67,23.287393155597037,50.16811122192959,17.537082930676846,false
21,68,0.0,0.0,0.0,false
21,69,0.0,0.0,0.0,false
21,70,0.0,0.0,0.0,false
21,71,0.0,0.0,0.0,false
21,72,0.0,0.0,0.0,false
21,73,0.0,0.0,0.0,false
21,74,0.0,0.0,0.0,false
21,75,0.0,0.0,0.0,false
21,76,0.0,0.0,0.0,false
21,77,0.0,0.0,0.0,false
21,78,0.0,0.0,0.0,false
21,79,0.0,0.0,0.0,false
21,80,0.0,0.0,0.0,false
21,81,0.0,0.0,0.0,false
21,82,0.0,0.0,0.0,false
21,83,0.0,0.0,0.0,false
21,84,0.0,0.0,0.0,false
21,85,0.0,0.0,0.0,false
21,86,0.0,0.0,0.0,false
21,87,0.0,0.0,0.0,false
21,88,0.0,0.0,0.0,false
21,89,0.0,0.0,0.0,false
21,90,0.0,0.0,0.0,false
21,91,0.0,0.0,0.0,false
21,92,0.0,0.0,0.0,false
21,93,0.0,0.0,0.0,false
21,94,0.0,0.0,0.0,false
21,95,0.0,0.0,0.0,false
21,96,0.0,0.0,0.0,false
21,97,0.0,0.0,0.0,false
21,98,0.0,0.0,0.0,false
21,99,0.0,0.0,0.0,false
22,0,0.0,0.0,0.0,false
22,1,0.0,0.0,0.0,false
22,2,0.0,0.0,0.0,false
22,3,0.0,0.0,0.0,false
22,4,0.0,0.0,0.0,false
22,5,0.0,0.0,0.0,false
22,6,0.0,0.0,0.0,false
22,7,0.0,0.0,0.0,false
22,8,0.0,0.0,0.0,false
22,9,0.0,0.0,0.0,false
22,10,29.55267479425643,35.49649409802967,41.9410981203118,true
22,11,29.63276950845432,36.09489100820697,42.25538986489469,true
22,12,25.130120389658323,40.75892105225293,34.64640241079489,false
22,13,21.779250629538343,44.52204007357026,32.780936845547785,false
22,14,25.454345576355774,43.78873865487986,34.93803140906564,false
22,15,36.95453834499362,38.68419219454778,47.53703241177532,true
22,16,43.641559845650384,41.35204545470436,56.80453565609259,true
22,17,56.79414030737961,34.26837077894409,63.17627571827593,true
22,18,37.68456770744269,36.33609239579844,41.84007348179922,true
22,19,27.73653977862851,38.4619770786429,33.50637181575826,false
22,20,28.1330235813856,41.53293102827133,36.27667369203026,false
22,21,46.21540470250704,35.23570707321982,51.90465309361462,true
22,22,42.24688093359143,34.40615602541847,43.12697585265621,true
22,23,40.401790085368255,38.782726875999394,49.3172164763234,true
22,24,54.09187137498608,32.63740999903255,65.72529493247367,true
22,25,57.04678821006805,35.83208808205937,71.86232450729179,true
22,26,55.47186033148223,36.36869686875255,68.16651964624131,true
22,27,34.91882575648438,48.60136144201588,50.96106203829714,true
22,28,36.99578933674492,44.01675055085511,47.09183253514018,true
22,29,36.22446376828948,38.3629773484172,48.05916089190643,true
22,30,33.74713887312107,53.432203469354015,52.048778418404254,true
22,31,33.88127397680765,53.00352877721814,52.894079767272096,true
22,32,34.09624749123249,56.46776955321721,50.153187461294216,true
22,33,34.43384674275883,55.599742906686025,51.43511363807279,true
22,34,29.351546196558157,45.79561133057896,33.8008591636038,false
22,35,24.15125983129408,52.668272310041054,32.47516749155092,false
22,36,24.097167991101337,53.569624232126735,32.326436225218465,false
22,37,24.600673935622137,53.71647844718347,31.47591842951578,false
